Date,Time,Open,High,Low,Close,Volume
20230113,20:45:00,1861.653,1862.194,1861.192,1861.582,1107
20230113,21:00:00,1861.582,1862.329,1860.239,1860.355,3313
20230113,21:15:00,1860.355,1861.823,1859.190,1860.800,2566
20230113,21:30:00,1860.800,1861.055,1860.260,1861.055,1214
20230113,21:45:00,1861.055,1862.640,1858.219,1860.831,2476
20230113,22:00:00,1860.831,1862.647,1860.713,1860.713,1953
20230113,22:15:00,1860.713,1860.871,1860.198,1860.246,2409
20230113,22:30:00,1860.246,1861.247,1859.599,1859.599,2551
20230113,22:45:00,1859.599,1861.505,1858.429,1860.066,3360
20230113,23:00:00,1860.066,1860.537,1859.341,1859.742,1995
20230113,23:15:00,1859.742,1861.087,1859.547,1859.801,1273
20230113,23:30:00,1859.801,1860.929,1858.040,1859.585,1173
20230113,23:45:00,1859.585,1860.331,1858.660,1859.645,2319
20230114,00:00:00,1859.645,1860.405,1858.761,1860.079,2704
20230114,00:15:00,1860.079,1860.271,1857.801,1860.235,3111
20230114,00:30:00,1860.235,1860.992,1859.983,1860.992,2208
20230114,00:45:00,1860.992,1861.436,1859.834,1860.772,3898
20230114,01:00:00,1860.772,1861.586,1859.575,1860.128,2514
20230114,01:15:00,1860.128,1861.914,1859.736,1859.736,2744
20230114,01:30:00,1859.736,1860.124,1859.372,1859.372,4297
20230114,01:45:00,1859.372,1859.687,1857.991,1859.687,4488
20230114,02:00:00,1859.687,1859.852,1859.014,1859.014,3901
20230114,02:15:00,1859.014,1861.793,1858.092,1858.977,1484
20230114,02:30:00,1858.977,1859.357,1858.093,1859.357,3598
20230114,02:45:00,1859.357,1863.145,1857.728,1859.805,3369
20230114,03:00:00,1859.805,1861.098,1858.984,1860.288,4106
20230114,03:15:00,1860.288,1861.373,1859.802,1861.164,2427
20230114,03:30:00,1861.164,1861.923,1858.506,1860.044,850
20230114,03:45:00,1860.044,1860.425,1858.411,1859.878,2940
20230114,04:00:00,1859.878,1860.453,1858.964,1859.936,3186
20230114,04:15:00,1859.936,1860.086,1857.097,1860.086,1232
20230114,04:30:00,1860.086,1860.299,1859.752,1859.830,2208
20230114,04:45:00,1859.830,1860.507,1859.178,1860.507,3482
20230116,15:00:00,1860.507,1860.656,1859.570,1859.688,1389
20230116,15:15:00,1859.688,1861.024,1858.461,1859.800,2445
20230116,15:30:00,1859.800,1860.408,1859.367,1860.408,3854
20230116,15:45:00,1860.408,1861.346,1860.261,1860.793,2325
20230116,16:00:00,1860.793,1861.074,1860.475,1861.074,2813
20230116,16:15:00,1861.074,1862.221,1859.656,1861.534,4359
20230116,16:30:00,1861.534,1862.539,1861.452,1861.604,2114
20230116,16:45:00,1861.604,1861.756,1860.367,1860.570,3444
20230116,17:00:00,1860.570,1861.259,1859.520,1861.118,2784
20230116,17:15:00,1861.118,1861.262,1858.711,1860.801,4162
20230116,17:30:00,1860.801,1861.536,1859.072,1861.536,2452
20230116,17:45:00,1861.536,1863.078,1859.772,1861.914,4401
20230116,18:00:00,1861.914,1862.224,1861.345,1861.577,1036
20230116,18:15:00,1861.577,1861.581,1860.252,1861.293,2276
20230116,18:30:00,1861.293,1862.215,1860.659,1861.158,3402
20230116,18:45:00,1861.158,1862.765,1860.315,1860.521,1790
20230116,19:00:00,1860.521,1861.679,1859.455,1859.961,3203
20230116,19:15:00,1859.961,1861.006,1859.611,1861.006,4231
20230116,19:30:00,1861.006,1862.234,1860.638,1861.793,2383
20230116,19:45:00,1861.793,1864.032,1861.070,1861.337,3994
20230116,20:00:00,1861.337,1861.855,1860.252,1861.855,1902
20230116,20:15:00,1861.855,1862.689,1860.681,1861.133,4341
20230116,20:30:00,1861.133,1863.146,1858.494,1861.327,3451
20230116,20:45:00,1861.327,1862.327,1859.417,1861.401,1716
20230116,21:00:00,1861.401,1863.571,1860.330,1861.384,3432
20230116,21:15:00,1861.384,1861.789,1858.866,1861.789,4288
20230116,21:30:00,1861.789,1862.534,1860.024,1861.524,4176
20230116,21:45:00,1861.524,1862.658,1860.409,1861.711,830
20230116,22:00:00,1861.711,1861.839,1861.068,1861.068,3451
20230116,22:15:00,1861.068,1861.882,1860.525,1860.584,3603
20230116,22:30:00,1860.584,1860.858,1858.872,1860.754,4328
20230116,22:45:00,1860.754,1861.049,1859.026,1860.691,4455
20230116,23:00:00,1860.691,1861.323,1859.807,1860.466,1032
20230116,23:15:00,1860.466,1861.204,1858.435,1860.418,3257
20230116,23:30:00,1860.418,1861.015,1860.244,1860.244,2837
20230116,23:45:00,1860.244,1861.174,1860.229,1860.349,2514
20230117,00:00:00,1860.349,1861.455,1856.978,1859.540,4142
20230117,00:15:00,1859.540,1860.252,1857.743,1858.571,1710
20230117,00:30:00,1858.571,1860.147,1855.752,1858.238,2268
20230117,00:45:00,1858.238,1860.554,1858.131,1858.454,4243
20230117,01:00:00,1858.454,1859.737,1858.086,1858.086,3834
20230117,01:15:00,1858.086,1858.205,1855.908,1858.205,3924
20230117,01:30:00,1858.205,1859.722,1856.792,1859.445,1710
20230117,01:45:00,1859.445,1860.663,1857.882,1858.929,2057
20230117,02:00:00,1858.929,1860.130,1857.827,1857.830,2699
20230117,02:15:00,1857.830,1858.634,1856.741,1858.405,4348
20230117,02:30:00,1858.405,1859.587,1857.420,1857.880,1596
20230117,02:45:00,1857.880,1860.292,1857.872,1857.872,2363
20230117,03:00:00,1857.872,1858.103,1857.400,1857.400,1620
20230117,03:15:00,1857.400,1859.348,1854.441,1857.151,4457
20230117,03:30:00,1857.151,1857.886,1856.380,1857.704,3990
20230117,03:45:00,1857.704,1858.647,1857.179,1858.574,1524
20230117,04:00:00,1858.574,1858.956,1857.788,1858.493,3968
20230117,04:15:00,1858.493,1859.492,1856.714,1858.615,2805
20230117,04:30:00,1858.615,1860.652,1857.736,1858.844,2558
20230117,04:45:00,1858.844,1861.400,1857.070,1859.309,2370
20230117,05:00:00,1859.309,1859.353,1858.953,1859.353,4453
20230117,05:15:00,1859.353,1860.348,1857.311,1857.895,1580
20230117,05:30:00,1857.895,1857.907,1857.806,1857.907,4392
20230117,05:45:00,1857.907,1858.259,1857.384,1857.479,2371
20230117,06:00:00,1857.479,1857.501,1857.143,1857.143,1991
20230117,06:15:00,1857.143,1858.542,1856.745,1857.216,2946
20230117,06:30:00,1857.216,1859.354,1856.117,1856.558,4492
20230117,06:45:00,1856.558,1858.552,1856.434,1856.542,1475
20230117,07:00:00,1856.542,1857.402,1855.832,1857.402,3778
20230117,07:15:00,1857.402,1858.225,1857.324,1857.649,889
20230117,07:30:00,1857.649,1858.039,1856.485,1857.340,953
20230117,07:45:00,1857.340,1858.555,1856.128,1857.987,3959
20230117,08:00:00,1857.987,1858.069,1856.221,1857.802,3477
20230117,08:15:00,1857.802,1857.997,1857.479,1857.773,1274
20230117,08:30:00,1857.773,1858.359,1856.471,1857.264,1427
20230117,08:45:00,1857.264,1857.768,1855.509,1857.065,838
20230117,09:00:00,1857.065,1858.741,1856.568,1856.786,3280
20230117,09:15:00,1856.786,1857.167,1855.595,1856.380,4480
20230117,09:30:00,1856.380,1857.551,1855.944,1857.136,1235
20230117,09:45:00,1857.136,1858.780,1857.113,1857.335,3986
20230117,10:00:00,1857.335,1858.790,1856.775,1857.275,2009
20230117,10:15:00,1857.275,1858.083,1855.996,1858.083,1650
20230117,10:30:00,1858.083,1859.354,1858.064,1858.064,1164
20230117,10:45:00,1858.064,1859.964,1856.806,1858.160,3540
20230117,11:00:00,1858.160,1858.268,1858.072,1858.072,3763
20230117,11:15:00,1858.072,1858.814,1857.524,1857.839,1746
20230117,11:30:00,1857.839,1858.726,1857.805,1857.805,4130
20230117,11:45:00,1857.805,1857.960,1857.502,1857.960,1990
20230117,12:00:00,1857.960,1859.349,1857.428,1857.428,4286
20230117,12:15:00,1857.428,1857.447,1857.061,1857.447,4289
20230117,12:30:00,1857.447,1858.770,1856.240,1858.006,3346
20230117,12:45:00,1858.006,1858.230,1856.068,1858.230,2326
20230117,13:00:00,1858.230,1858.930,1855.735,1858.381,1913
20230117,13:15:00,1858.381,1859.323,1856.805,1859.278,2758
20230117,13:30:00,1859.278,1860.929,1859.107,1859.546,3651
20230117,13:45:00,1859.546,1860.047,1856.191,1859.264,4258
20230117,14:00:00,1859.264,1860.313,1857.446,1859.600,3578
20230117,14:15:00,1859.600,1861.127,1858.975,1859.017,3991
20230117,14:30:00,1859.017,1859.242,1858.100,1858.925,4452
20230117,14:45:00,1858.925,1860.765,1856.950,1857.875,1262
20230117,15:00:00,1857.875,1858.715,1856.261,1858.367,850
20230117,15:15:00,1858.367,1858.876,1856.634,1858.707,3943
20230117,15:30:00,1858.707,1860.630,1858.219,1858.668,4376
20230117,15:45:00,1858.668,1859.437,1857.427,1859.437,3669
20230117,16:00:00,1859.437,1860.302,1859.236,1859.236,3518
20230117,16:15:00,1859.236,1859.765,1858.178,1858.555,4236
20230117,16:30:00,1858.555,1860.801,1858.416,1859.140,1442
20230117,16:45:00,1859.140,1860.490,1859.093,1859.093,2830
20230117,17:00:00,1859.093,1859.439,1858.203,1859.254,1939
20230117,17:15:00,1859.254,1860.064,1858.989,1859.278,3435
20230117,17:30:00,1859.278,1860.806,1858.134,1858.478,3147
20230117,17:45:00,1858.478,1860.718,1857.720,1858.787,2631
20230117,18:00:00,1858.787,1861.872,1858.780,1858.780,2452
20230117,18:15:00,1858.780,1860.085,1857.979,1858.667,800
20230117,18:30:00,1858.667,1860.555,1857.003,1859.155,4445
20230117,18:45:00,1859.155,1859.971,1859.112,1859.112,3550
20230117,19:00:00,1859.112,1859.410,1858.105,1858.585,4258
20230117,19:15:00,1858.585,1860.060,1858.151,1858.151,3338
20230117,19:30:00,1858.151,1859.270,1857.290,1857.380,1199
20230117,19:45:00,1857.380,1857.429,1856.531,1857.429,2198
20230117,20:00:00,1857.429,1858.772,1856.963,1856.963,2331
20230117,20:15:00,1856.963,1857.072,1856.612,1856.612,1472
20230117,20:30:00,1856.612,1856.718,1856.554,1856.554,1841
20230117,20:45:00,1856.554,1857.148,1856.058,1856.058,4290
20230117,21:00:00,1856.058,1856.885,1855.684,1855.684,1241
20230117,21:15:00,1855.684,1855.701,1855.314,1855.314,3393
20230117,21:30:00,1855.314,1856.679,1855.132,1855.732,3497
20230117,21:45:00,1855.732,1856.936,1854.976,1855.082,2843
20230117,22:00:00,1855.082,1855.135,1853.875,1855.135,3196
20230117,22:15:00,1855.135,1856.557,1854.982,1854.982,1525
20230117,22:30:00,1854.982,1855.674,1854.759,1854.850,3493
20230117,22:45:00,1854.850,1856.855,1853.383,1854.592,2864
20230117,23:00:00,1854.592,1855.440,1853.165,1855.052,1816
20230117,23:15:00,1855.052,1855.508,1851.997,1854.469,2004
20230117,23:30:00,1854.469,1854.656,1852.880,1854.162,3865
20230117,23:45:00,1854.162,1856.464,1853.984,1854.647,3043
20230118,00:00:00,1854.647,1856.100,1853.086,1855.254,1622
20230118,00:15:00,1855.254,1855.729,1853.414,1854.919,3612
20230118,00:30:00,1854.919,1856.400,1853.192,1854.414,1528
20230118,00:45:00,1854.414,1856.261,1854.369,1854.369,2120
20230118,01:00:00,1854.369,1856.336,1852.902,1854.118,3532
20230118,01:15:00,1854.118,1854.564,1852.377,1853.816,4461
20230118,01:30:00,1853.816,1854.643,1852.564,1854.083,2941
20230118,01:45:00,1854.083,1855.005,1853.354,1853.354,1017
20230118,02:00:00,1853.354,1854.057,1853.354,1853.354,1973
20230118,02:15:00,1853.354,1853.628,1852.737,1852.998,1054
20230118,02:30:00,1852.998,1853.933,1852.991,1852.991,4134
20230118,02:45:00,1852.991,1854.579,1852.504,1852.838,3566
20230118,03:00:00,1852.838,1855.233,1852.764,1852.764,1773
20230118,03:15:00,1852.764,1854.902,1852.617,1852.617,3651
20230118,03:30:00,1852.617,1854.341,1851.553,1852.409,4028
20230118,03:45:00,1852.409,1853.437,1852.252,1852.252,3061
20230118,04:00:00,1852.252,1852.909,1851.550,1852.909,4324
20230118,04:15:00,1852.909,1854.456,1851.263,1854.066,3395
20230118,04:30:00,1854.066,1855.729,1854.018,1854.018,3271
20230118,04:45:00,1854.018,1854.654,1852.198,1853.263,1592
20230118,05:00:00,1853.263,1853.985,1852.946,1853.161,1511
20230118,05:15:00,1853.161,1853.217,1852.558,1852.809,966
20230118,05:30:00,1852.809,1853.473,1851.721,1852.119,1844
20230118,05:45:00,1852.119,1853.463,1852.072,1852.699,1434
20230118,06:00:00,1852.699,1853.384,1851.002,1853.384,3361
20230118,06:15:00,1853.384,1854.705,1852.210,1852.792,2809
20230118,06:30:00,1852.792,1854.262,1851.104,1852.980,2952
20230118,06:45:00,1852.980,1853.124,1852.229,1853.124,1079
20230118,07:00:00,1853.124,1853.813,1851.949,1853.204,2231
20230118,07:15:00,1853.204,1853.353,1852.386,1853.041,2159
20230118,07:30:00,1853.041,1853.914,1851.456,1852.797,2745
20230118,07:45:00,1852.797,1855.032,1852.749,1852.749,3459
20230118,08:00:00,1852.749,1852.848,1850.299,1852.848,3313
20230118,08:15:00,1852.848,1853.630,1852.409,1853.283,963
20230118,08:30:00,1853.283,1854.246,1850.787,1853.066,2380
20230118,08:45:00,1853.066,1853.146,1851.143,1852.338,901
20230118,09:00:00,1852.338,1853.517,1850.809,1853.284,2625
20230118,09:15:00,1853.284,1854.287,1853.201,1854.049,3468
20230118,09:30:00,1854.049,1855.397,1853.361,1854.304,3967
20230118,09:45:00,1854.304,1854.445,1854.269,1854.269,1068
20230118,10:00:00,1854.269,1855.909,1853.851,1854.476,4222
20230118,10:15:00,1854.476,1855.660,1853.570,1855.364,3678
20230118,10:30:00,1855.364,1856.727,1853.334,1856.077,1095
20230118,10:45:00,1856.077,1856.091,1855.384,1856.091,2680
20230118,11:00:00,1856.091,1856.417,1855.418,1856.056,1831
20230118,11:15:00,1856.056,1857.523,1855.496,1856.223,1732
20230118,11:30:00,1856.223,1856.875,1855.059,1856.744,2095
20230118,11:45:00,1856.744,1858.529,1856.554,1856.928,2990
20230118,12:00:00,1856.928,1856.999,1855.097,1856.999,986
20230118,12:15:00,1856.999,1857.141,1856.556,1857.141,2859
20230118,12:30:00,1857.141,1858.446,1856.979,1857.970,3934
20230118,12:45:00,1857.970,1859.023,1857.447,1858.212,4167
20230118,13:00:00,1858.212,1859.364,1857.576,1857.850,2401
20230118,13:15:00,1857.850,1858.527,1855.615,1857.782,2008
20230118,13:30:00,1857.782,1857.948,1856.609,1857.948,4056
20230118,13:45:00,1857.948,1859.112,1856.663,1856.755,845
20230118,14:00:00,1856.755,1857.259,1856.669,1856.669,3243
20230118,14:15:00,1856.669,1857.858,1855.736,1856.711,1148
20230118,14:30:00,1856.711,1858.588,1855.806,1856.375,2490
20230118,14:45:00,1856.375,1858.319,1855.066,1856.061,1383
20230118,15:00:00,1856.061,1856.780,1855.661,1856.286,1542
20230118,15:15:00,1856.286,1857.026,1854.921,1855.947,1022
20230118,15:30:00,1855.947,1858.186,1854.613,1856.775,3051
20230118,15:45:00,1856.775,1858.380,1855.981,1856.751,1826
20230118,16:00:00,1856.751,1857.868,1855.679,1857.538,1325
20230118,16:15:00,1857.538,1857.954,1856.766,1857.581,1967
20230118,16:30:00,1857.581,1859.339,1857.039,1857.039,3324
20230118,16:45:00,1857.039,1858.033,1855.484,1857.637,1424
20230118,17:00:00,1857.637,1858.094,1857.123,1857.123,819
20230118,17:15:00,1857.123,1857.938,1855.181,1857.703,3717
20230118,17:30:00,1857.703,1858.985,1857.357,1857.662,3802
20230118,17:45:00,1857.662,1858.335,1856.466,1857.390,2624
20230118,18:00:00,1857.390,1858.185,1856.683,1857.067,3284
20230118,18:15:00,1857.067,1857.914,1856.587,1856.948,4185
20230118,18:30:00,1856.948,1858.098,1856.740,1857.423,1113
20230118,18:45:00,1857.423,1857.781,1854.917,1857.781,4279
20230118,19:00:00,1857.781,1857.795,1856.717,1857.631,3216
20230118,19:15:00,1857.631,1857.707,1857.311,1857.330,1867
20230118,19:30:00,1857.330,1858.512,1855.288,1855.288,2298
20230118,19:45:00,1855.288,1857.262,1853.707,1855.469,3215
20230118,20:00:00,1855.469,1856.458,1854.070,1855.416,2425
20230118,20:15:00,1855.416,1855.531,1855.284,1855.531,1778
20230118,20:30:00,1855.531,1857.307,1854.986,1856.159,2905
20230118,20:45:00,1856.159,1856.609,1855.614,1855.922,3119
20230118,21:00:00,1855.922,1856.480,1854.004,1856.480,2780
20230118,21:15:00,1856.480,1856.800,1856.351,1856.351,3918
20230118,21:30:00,1856.351,1856.385,1856.109,1856.136,1646
20230118,21:45:00,1856.136,1858.247,1855.897,1856.266,2389
20230118,22:00:00,1856.266,1856.516,1853.039,1855.617,2127
20230118,22:15:00,1855.617,1858.131,1853.711,1856.101,3395
20230118,22:30:00,1856.101,1858.100,1855.976,1856.648,1512
20230118,22:45:00,1856.648,1857.484,1855.829,1857.397,3207
20230118,23:00:00,1857.397,1859.270,1856.238,1856.747,1712
20230118,23:15:00,1856.747,1857.861,1856.632,1856.686,4354
20230118,23:30:00,1856.686,1858.446,1856.581,1856.581,4412
20230118,23:45:00,1856.581,1857.045,1856.028,1856.536,1115
20230119,00:00:00,1856.536,1856.625,1856.124,1856.124,3265
20230119,00:15:00,1856.124,1856.247,1855.535,1856.247,1743
20230119,00:30:00,1856.247,1856.796,1854.885,1855.785,2762
20230119,00:45:00,1855.785,1855.959,1855.095,1855.959,4213
20230119,01:00:00,1855.959,1856.436,1854.843,1855.579,1351
20230119,01:15:00,1855.579,1855.812,1855.333,1855.812,3144
20230119,01:30:00,1855.812,1856.390,1854.534,1856.031,2460
20230119,01:45:00,1856.031,1857.285,1855.128,1855.692,876
20230119,02:00:00,1855.692,1857.031,1854.431,1856.392,1687
20230119,02:15:00,1856.392,1859.970,1855.209,1855.209,4352
20230119,02:30:00,1855.209,1855.306,1854.645,1854.790,3186
20230119,02:45:00,1854.790,1855.116,1854.103,1854.967,3501
20230119,03:00:00,1854.967,1855.016,1853.899,1854.604,3243
20230119,03:15:00,1854.604,1855.335,1854.137,1854.137,2378
20230119,03:30:00,1854.137,1854.299,1851.534,1854.211,3603
20230119,03:45:00,1854.211,1854.809,1853.881,1854.024,1194
20230119,04:00:00,1854.024,1856.344,1852.032,1854.593,2976
20230119,04:15:00,1854.593,1855.193,1854.580,1854.580,2775
20230119,04:30:00,1854.580,1856.759,1854.523,1854.523,3973
20230119,04:45:00,1854.523,1855.077,1853.374,1854.516,2523
20230119,05:00:00,1854.516,1854.776,1853.665,1854.393,4086
20230119,05:15:00,1854.393,1856.434,1854.163,1854.313,2235
20230119,05:30:00,1854.313,1855.360,1854.178,1854.178,1200
20230119,05:45:00,1854.178,1854.999,1853.763,1853.763,3936
20230119,06:00:00,1853.763,1856.124,1853.254,1853.893,2473
20230119,06:15:00,1853.893,1853.900,1853.768,1853.900,3845
20230119,06:30:00,1853.900,1855.428,1853.793,1854.093,3481
20230119,06:45:00,1854.093,1854.692,1852.010,1854.142,2474
20230119,07:00:00,1854.142,1854.671,1853.609,1853.916,4301
20230119,07:15:00,1853.916,1855.424,1853.568,1853.568,3306
20230119,07:30:00,1853.568,1855.358,1853.529,1853.529,4010
20230119,07:45:00,1853.529,1854.233,1853.263,1853.263,3090
20230119,08:00:00,1853.263,1853.573,1852.878,1852.878,3689
20230119,08:15:00,1852.878,1853.403,1852.488,1853.395,4338
20230119,08:30:00,1853.395,1855.072,1851.639,1852.858,1462
20230119,08:45:00,1852.858,1854.013,1852.015,1853.164,4019
20230119,09:00:00,1853.164,1854.453,1852.550,1852.764,1458
20230119,09:15:00,1852.764,1854.072,1851.669,1851.875,4094
20230119,09:30:00,1851.875,1852.240,1850.729,1852.158,1062
20230119,09:45:00,1852.158,1852.253,1851.007,1851.870,3294
20230119,10:00:00,1851.870,1852.148,1850.222,1852.148,2934
20230119,10:15:00,1852.148,1852.849,1849.140,1852.067,1035
20230119,10:30:00,1852.067,1852.811,1851.246,1852.811,1626
20230119,10:45:00,1852.811,1854.449,1850.573,1852.313,2922
20230119,11:00:00,1852.313,1852.619,1851.141,1852.278,1748
20230119,11:15:00,1852.278,1853.624,1851.088,1851.855,2273
20230119,11:30:00,1851.855,1851.883,1849.619,1851.856,3993
20230119,11:45:00,1851.856,1853.297,1850.801,1853.297,2460
20230119,12:00:00,1853.297,1854.043,1853.260,1853.260,1169
20230119,12:15:00,1853.260,1855.098,1852.668,1853.034,3090
20230119,12:30:00,1853.034,1853.599,1852.094,1853.512,3283
20230119,12:45:00,1853.512,1854.798,1853.208,1853.402,2454
20230119,13:00:00,1853.402,1853.825,1852.926,1852.986,1096
20230119,13:15:00,1852.986,1854.079,1852.964,1853.142,1279
20230119,13:30:00,1853.142,1855.985,1851.577,1853.633,3154
20230119,13:45:00,1853.633,1853.635,1852.336,1852.862,2344
20230119,14:00:00,1852.862,1853.657,1852.718,1852.718,2679
20230119,14:15:00,1852.718,1853.783,1850.395,1851.190,4330
20230119,14:30:00,1851.190,1851.292,1849.640,1851.292,1702
20230119,14:45:00,1851.292,1851.677,1850.514,1851.642,2093
20230119,15:00:00,1851.642,1852.228,1849.825,1851.165,1878
20230119,15:15:00,1851.165,1851.171,1850.635,1850.958,3559
20230119,15:30:00,1850.958,1852.056,1850.249,1850.954,2085
20230119,15:45:00,1850.954,1852.494,1848.929,1850.827,1902
20230119,16:00:00,1850.827,1852.640,1850.121,1851.234,3819
20230119,16:15:00,1851.234,1851.843,1849.375,1851.069,4374
20230119,16:30:00,1851.069,1851.931,1849.908,1851.027,2258
20230119,16:45:00,1851.027,1851.345,1850.554,1850.554,1121
20230119,17:00:00,1850.554,1852.136,1849.014,1850.156,3017
20230119,17:15:00,1850.156,1852.404,1849.548,1849.548,2320
20230119,17:30:00,1849.548,1850.509,1847.000,1849.041,4358
20230119,17:45:00,1849.041,1849.159,1848.287,1848.923,3930
20230119,18:00:00,1848.923,1849.413,1848.649,1849.344,1021
20230119,18:15:00,1849.344,1850.586,1849.141,1850.118,3014
20230119,18:30:00,1850.118,1850.344,1848.791,1850.344,2672
20230119,18:45:00,1850.344,1852.181,1850.070,1850.070,2684
20230119,19:00:00,1850.070,1850.213,1849.532,1850.039,1212
20230119,19:15:00,1850.039,1850.794,1848.568,1849.518,1863
20230119,19:30:00,1849.518,1850.383,1849.150,1849.699,2205
20230119,19:45:00,1849.699,1850.638,1848.646,1850.638,1662
20230119,20:00:00,1850.638,1851.613,1849.834,1849.834,2646
20230119,20:15:00,1849.834,1850.105,1849.259,1850.105,3158
20230119,20:30:00,1850.105,1852.132,1849.710,1849.710,3074
20230119,20:45:00,1849.710,1850.781,1849.225,1849.225,1397
20230119,21:00:00,1849.225,1851.094,1849.059,1849.529,2526
20230119,21:15:00,1849.529,1853.479,1849.519,1849.543,4279
20230119,21:30:00,1849.543,1850.628,1848.987,1849.038,1827
20230119,21:45:00,1849.038,1850.475,1848.446,1849.672,2431
20230119,22:00:00,1849.672,1850.090,1849.474,1849.964,4236
20230119,22:15:00,1849.964,1850.862,1849.008,1850.412,2170
20230119,22:30:00,1850.412,1851.545,1848.367,1850.378,2209
20230119,22:45:00,1850.378,1850.983,1850.302,1850.302,4352
20230119,23:00:00,1850.302,1851.781,1848.762,1849.951,3005
20230119,23:15:00,1849.951,1850.905,1848.093,1849.548,2254
20230119,23:30:00,1849.548,1850.825,1849.346,1849.346,1121
20230119,23:45:00,1849.346,1850.069,1848.675,1848.700,3387
20230120,00:00:00,1848.700,1849.351,1846.951,1849.351,2527
20230120,00:15:00,1849.351,1850.412,1848.204,1848.286,4277
20230120,00:30:00,1848.286,1848.554,1847.708,1848.489,3474
20230120,00:45:00,1848.489,1848.732,1847.574,1848.732,3440
20230120,01:00:00,1848.732,1850.265,1848.184,1848.184,3863
20230120,01:15:00,1848.184,1850.845,1846.566,1846.793,2495
20230120,01:30:00,1846.793,1848.837,1846.172,1847.377,1830
20230120,01:45:00,1847.377,1849.112,1846.696,1847.687,1127
20230120,02:00:00,1847.687,1848.858,1845.361,1847.835,2738
20230120,02:15:00,1847.835,1848.100,1847.752,1848.100,2426
20230120,02:30:00,1848.100,1848.699,1846.778,1846.778,1145
20230120,02:45:00,1846.778,1848.184,1844.713,1847.283,2067
20230120,03:00:00,1847.283,1849.230,1846.699,1847.410,2957
20230120,03:15:00,1847.410,1847.563,1847.165,1847.519,3517
20230120,03:30:00,1847.519,1849.607,1846.634,1846.690,4367
20230120,03:45:00,1846.690,1847.616,1846.449,1846.449,2622
20230120,04:00:00,1846.449,1848.642,1844.893,1847.414,2670
20230120,04:15:00,1847.414,1848.574,1846.163,1847.218,3110
20230120,04:30:00,1847.218,1847.900,1844.650,1846.432,2772
20230120,04:45:00,1846.432,1848.533,1845.897,1846.155,2609
20230120,05:00:00,1846.155,1847.311,1846.057,1846.057,2943
20230120,05:15:00,1846.057,1846.987,1843.922,1846.130,2208
20230120,05:30:00,1846.130,1847.576,1845.598,1845.960,3894
20230120,05:45:00,1845.960,1846.121,1845.936,1845.936,2563
20230120,06:00:00,1845.936,1847.481,1845.498,1846.176,1572
20230120,06:15:00,1846.176,1847.485,1845.366,1845.453,2416
20230120,06:30:00,1845.453,1847.354,1844.083,1845.453,1703
20230120,06:45:00,1845.453,1845.556,1844.200,1844.559,1781
20230120,07:00:00,1844.559,1844.783,1843.160,1843.488,1913
20230120,07:15:00,1843.488,1843.916,1841.557,1842.885,4112
20230120,07:30:00,1842.885,1843.654,1842.294,1842.840,1252
20230120,07:45:00,1842.840,1843.925,1841.578,1842.975,1914
20230120,08:00:00,1842.975,1844.305,1842.679,1842.762,2991
20230120,08:15:00,1842.762,1845.945,1842.316,1843.073,1955
20230120,08:30:00,1843.073,1844.961,1842.948,1842.958,1417
20230120,08:45:00,1842.958,1843.795,1842.881,1842.881,2521
20230120,09:00:00,1842.881,1844.873,1841.541,1842.475,4041
20230120,09:15:00,1842.475,1842.956,1842.378,1842.466,3874
20230120,09:30:00,1842.466,1842.588,1842.392,1842.588,2725
20230120,09:45:00,1842.588,1843.651,1840.269,1842.360,1824
20230120,10:00:00,1842.360,1844.415,1840.882,1842.822,1819
20230120,10:15:00,1842.822,1845.264,1840.664,1843.534,1812
20230120,10:30:00,1843.534,1843.846,1841.535,1843.522,2934
20230120,10:45:00,1843.522,1843.935,1842.813,1843.773,2393
20230120,11:00:00,1843.773,1844.716,1843.024,1843.556,972
20230120,11:15:00,1843.556,1843.606,1842.041,1843.606,1300
20230120,11:30:00,1843.606,1845.318,1842.812,1843.588,4337
20230120,11:45:00,1843.588,1845.203,1840.791,1844.778,1766
20230120,12:00:00,1844.778,1845.566,1844.299,1844.421,1290
20230120,12:15:00,1844.421,1845.132,1843.876,1844.840,972
20230120,12:30:00,1844.840,1845.737,1844.577,1844.577,3957
20230120,12:45:00,1844.577,1845.172,1844.202,1844.255,1174
20230120,13:00:00,1844.255,1845.258,1842.265,1844.041,1045
20230120,13:15:00,1844.041,1845.647,1843.408,1843.849,3672
20230120,13:30:00,1843.849,1843.979,1842.805,1843.571,3087
20230120,13:45:00,1843.571,1844.055,1841.612,1843.610,4099
20230120,14:00:00,1843.610,1844.837,1842.452,1844.369,3767
20230120,14:15:00,1844.369,1846.070,1842.446,1844.447,2787
20230120,14:30:00,1844.447,1845.926,1843.104,1844.240,3121
20230120,14:45:00,1844.240,1844.671,1843.218,1844.056,3799
20230120,15:00:00,1844.056,1844.532,1842.117,1842.873,1456
20230120,15:15:00,1842.873,1843.505,1842.581,1842.581,2011
20230120,15:30:00,1842.581,1843.939,1840.591,1842.897,2872
20230120,15:45:00,1842.897,1843.454,1842.368,1843.193,876
20230120,16:00:00,1843.193,1843.973,1842.424,1842.776,1059
20230120,16:15:00,1842.776,1843.589,1841.524,1842.414,2387
20230120,16:30:00,1842.414,1844.105,1842.345,1842.750,1959
